I
1130 Generated by WorldEditor 2.2.0r2

1    157 1 0 EDDB Berlin Brandenburg Intl
1302 city Berlin
1302 country Germany
1302 datum_lat 52.362247222
1302 datum_lon 13.500672222
1302 faa_code 
1302 gui_label 3D
1302 iata_code SXF
1302 icao_code EDDB
1302 region_code ED
1302 state Brandenburg
1302 transition_alt 5000
1302 transition_level 
1302 flatten 1
100 60.00 2 0 0.00 1 3 0 07R  52.34542400  013.46843200    0    0 3 2 1 0 25L  52.35841312  013.52314528    0    0 3 2 1 0
100 45.00 1 0 0.00 1 3 0 07L  52.36670657  013.48091724  301    0 3 2 1 0 25R  52.37839755  013.53020030  300    0 3 2 1 0
102 H3  52.34971100  013.47065196 159.78 17.40 16.40 15 0 0 0.00 0
102 H2  52.34962017  013.47028224 159.78 17.40 16.40 15 0 0 0.00 0
102 H1  52.34953302  013.46991051 159.78 17.40 16.40 15 0 0 0.00 0
102 H0  52.34944833  013.46954080 159.79 17.40 16.40 15 0 0 0.00 0
110 2 0.25 0.0000 concrete_2D.pol
111  52.37115473  013.51854257
111  52.37123436  013.51841478
111  52.37113708  013.51794461
111  52.37109274  013.51787451
111  52.37114900  013.51778963
111  52.37096017  013.51747110
111  52.37090629  013.51756838
111  52.37082046  013.51742533
113  52.37053435  013.51791266
110 2 0.25 0.0000 concrete_2D.pol
111  52.36890259  013.51630331
111  52.36886587  013.51616360
111  52.36867657  013.51628662
111  52.36874857  013.51659371
111  52.36824598  013.51691224
111  52.36820783  013.51679923
111  52.36810578  013.51685597
111  52.36800421  013.51684644
111  52.36798037  013.51681497
111  52.36793603  013.51685407
111  52.36790932  013.51743391
111  52.36854973  013.52013046
111  52.36965791  013.51943284
111  52.36964170  013.51935988
111  52.36967699  013.51932651
111  52.36908808  013.51680734
113  52.36898365  013.51663376
110 2 0.25 0.0000 concrete_2D.pol
111  52.37076324  013.51735714
111  52.37076896  013.51726749
111  52.37080568  013.51721170
111  52.37089532  013.51737430
111  52.37092966  013.51732042
111  52.37083524  013.51715543
111  52.37088436  013.51707485
111  52.37018864  013.51594997
111  52.37007754  013.51613785
111  52.37067216  013.51709583
111  52.37063210  013.51711347
111  52.36999027  013.51607347
111  52.36985389  013.51585412
111  52.36988632  013.51578450
111  52.36968318  013.51547646
111  52.36954442  013.51571155
111  52.36963598  013.51585794
111  52.36957542  013.51594329
111  52.36964361  013.51606203
111  52.36970417  013.51596666
111  52.36982052  013.51615167
111  52.36975376  013.51624561
111  52.36983148  013.51635290
111  52.36988727  013.51625515
111  52.36992685  013.51632191
111  52.36982242  013.51652218
111  52.37043565  013.51750687
111  52.37049382  013.51739719
111  52.37051623  013.51738718
111  52.37053292  013.51739815
111  52.37059730  013.51750114
111  52.37060445  013.51755503
111  52.37057918  013.51760033
113  52.37059491  013.51763037
110 2 0.25 0.0000 concrete_2D.pol
111  52.36301738  013.52285372
111  52.36298972  013.52282845
111  52.36298352  013.52279793
111  52.36299735  013.52274214
111  52.36344892  013.52243839
111  52.36337310  013.52210937
111  52.36322957  013.52219043
111  52.36322480  013.52215515
111  52.36354953  013.52193723
111  52.36360056  013.52197013
111  52.36356765  013.52182088
111  52.36353714  013.52185378
111  52.36287051  013.52227150
111  52.36285525  013.52233492
111  52.36255531  013.52252184
111  52.36251669  013.52266108
111  52.36257105  013.52286374
111  52.36264019  013.52261053
111  52.36267596  013.52259289
111  52.36270075  013.52260576
111  52.36278563  013.52292716
111  52.36278563  013.52297246
113  52.36277037  013.52301060
110 2 0.25 0.0000 concrete_2D.pol
111  52.36282092  013.52443208
111  52.36275464  013.52447070
111  52.36253386  013.52350175
111  52.36260681  013.52345169
111  52.36257963  013.52330434
111  52.36255055  013.52334297
111  52.36151675  013.52399481
111  52.36147717  013.52399243
111  52.36151722  013.52416171
111  52.36154726  013.52412547
111  52.36174325  013.52400053
111  52.36197785  013.52496948
111  52.36178378  013.52508631
111  52.36173800  013.52509728
111  52.36177615  013.52525797
111  52.36181287  013.52521172
111  52.36200504  013.52510014
111  52.36226015  013.52616398
111  52.36206607  013.52629177
111  52.36202268  013.52630178
111  52.36205796  013.52644961
111  52.36209850  013.52641432
111  52.36229400  013.52629177
111  52.36234646  013.52650063
111  52.36312848  013.52602045
111  52.36308509  013.52580920
113  52.36314612  013.52577392
110 2 0.25 0.0000 concrete_2D.pol
111  52.38303921  013.52823368
111  52.38280403  013.52731828
111  52.38273583  013.52735723
111  52.38275927  013.52746008
111  52.38235995  013.52772734
113  52.38253832  013.52857329
110 2 0.25 0.0000 concrete_2D.pol
111  52.36426623  013.52479257
111  52.36423810  013.52484169
111  52.36411126  013.52491512
111  52.36387379  013.52391375
111  52.36399682  013.52383078
111  52.36404545  013.52384031
111  52.36400635  013.52367151
111  52.36397440  013.52373302
111  52.36385472  013.52381266
111  52.36358625  013.52269732
111  52.36280613  013.52319371
111  52.36305886  013.52426900
111  52.36292582  013.52436055
111  52.36324006  013.52569905
111  52.36416228  013.52510491
111  52.36415131  013.52504387
111  52.36426909  013.52496710
113  52.36431201  013.52496710
110 2 0.25 0.0000 concrete_2D.pol
111  52.38458362  013.51583314
111  52.38444438  013.51627327
111  52.38421693  013.51612545
111  52.38432183  013.51577878
111  52.38426223  013.51576638
111  52.38399185  013.51663519
111  52.38430323  013.51685884
111  52.38415780  013.51732614
111  52.38419595  013.51736286
111  52.38419785  013.51745346
111  52.38413729  013.51766089
111  52.38420787  013.51767519
111  52.38443246  013.51704004
111  52.38452068  013.51669480
111  52.38460222  013.51610590
113  52.38466659  013.51585031
110 1 0.25 0.0000 asphalt_2L.pol
111  52.36621223  013.50957504
111  52.36297828  013.51163071
111  52.36346942  013.51378128
111  52.36387713  013.51351759
111  52.36422093  013.51488279
111  52.36504396  013.51435111
111  52.36479219  013.51328870
111  52.36552319  013.51282425
111  52.36578498  013.51389382
111  52.36619125  013.51361248
111  52.36650502  013.51357385
113  52.36705291  013.51323243
111  52.36551604  013.51164836
111  52.36598001  013.51135939
111  52.36612879  013.51202220
113  52.36566863  013.51232261
111  52.36405260  013.51334258
111  52.36388619  013.51267977
111  52.36435016  013.51239080
113  52.36449893  013.51304217
110 1 0.25 0.0000 asphalt_1D.pol
111  52.38209878  013.51216525
111  52.38216459  013.51235313
111  52.38225614  013.51247806
111  52.38279164  013.51213331
111  52.38283074  013.51212282
111  52.38290179  013.51226635
111  52.38300336  013.51207847
111  52.38304246  013.51189012
111  52.38290417  013.51179284
111  52.38300717  013.51170415
111  52.38285649  013.51111000
111  52.38275635  013.51118105
111  52.38287842  013.51171035
111  52.38286126  013.51172465
111  52.38273918  013.51126307
113  52.38199721  013.51174992
110 1 0.25 0.0000 asphalt_2D.pol
111  52.37943751  013.53398709
111  52.37946088  013.53405432
111  52.37964733  013.53485876
111  52.37958104  013.53489834
111  52.37960727  013.53498989
111  52.37969644  013.53493172
111  52.37947852  013.53400950
113  52.37947662  013.53396229
110 1 0.25 0.0000 asphalt_2D.pol
111  52.37871891  013.53094053
111  52.37917573  013.53286412
111  52.37889820  013.53304150
111  52.37892824  013.53317311
111  52.37921101  013.53298142
111  52.37941129  013.53382258
111  52.37940843  013.53388456
111  52.37945897  013.53385119
111  52.37943179  013.53380541
113  52.37875324  013.53091859
110 2 0.25 0.0000 concrete_6L.pol
111  52.38138113  013.51729278
111  52.38140593  013.51732664
111  52.38138590  013.51737051
111  52.38140068  013.51738434
111  52.38141907  013.51734059
111  52.38144598  013.51737480
111  52.38145504  013.51735715
111  52.38143120  013.51731996
111  52.38144932  013.51728420
111  52.38143740  013.51726751
111  52.38141737  013.51730709
113  52.38139258  013.51727418
110 2 0.25 0.0000 concrete_6L.pol
111  52.38155967  013.51581318
111  52.38158653  013.51584788
111  52.38156419  013.51588753
111  52.38157588  013.51590521
111  52.38159727  013.51586541
111  52.38162170  013.51589646
111  52.38163230  013.51587545
111  52.38160923  013.51584420
111  52.38162863  013.51580796
111  52.38161594  013.51579091
111  52.38159669  013.51582790
113  52.38157035  013.51579247
110 2 0.25 0.0000 concrete_6L.pol
111  52.38150873  013.52198692
111  52.38153348  013.52202503
111  52.38151149  013.52206778
111  52.38152359  013.52208446
111  52.38154312  013.52204361
