I
1000 Generated by WorldEditor 2.0.0r4

1    196 1 0 EDKB Bonn-Hangelar
1302 airport_id EDKB
1302 city Bonn
1302 country Germany
1302 datum_lat 50.768833333
1302 datum_lon 7.164
1302 faa_code 
1302 iata_code BNJ
1302 icao_code EDKB
1302 region_code ED
1302 state North Rhine-Westphalia
1302 transition_alt 
1302 transition_level 
100 30.00 1 0 0.00 0 0 0 11  50.77012700  007.15749200    0    0 1 0 0 0 29  50.76780700  007.16821200    0    0 1 0 0 0
100 30.00 3 0 0.00 0 0 0 10  50.77093737  007.15812845    0    0 1 0 0 0 28  50.76819887  007.17090272    0    0 1 0 0 0
102 H1  50.76888595  007.15308964 197.35 53.80 52.80 15 0 0 0.00 1
110 3 0.00 0.0000 New Taxiway 58
112  50.76799692  007.16369759  50.76797473  007.16379645 20
111  50.76802919  007.16382515 20
112  50.76810785  007.16377412  50.76813004  007.16368164 20
113  50.76807154  007.16364018 20
110 3 0.00 0.0000 New Taxiway 30
111  50.76933161  007.15420261 22
111  50.76926328  007.15461550 22
111  50.76952197  007.15473513 22
113  50.76958787  007.15432995 22
110 1 0.00 0.0000 Main asphalt area
111  50.76999885  007.15742356 1
111  50.76887435  007.15678668 1
112  50.76873236  007.15667092  50.76867631  007.15659020 1
111  50.76862364  007.15638677
111  50.76902079  007.15434512
112  50.76900969  007.15417674  50.76898307  007.15412061
111  50.76886326  007.15386102
112  50.76883664  007.15374526  50.76882998  007.15366107
111  50.76884107  007.15361897
111  50.76887046  007.15345671
111  50.76903575  007.15353478
111  50.76916278  007.15286826
111  50.76874345  007.15263673
111  50.76860810  007.15332872
111  50.76877451  007.15341551
111  50.76873902  007.15361897
112  50.76865914  007.15379086  50.76861255  007.15381893
111  50.76857262  007.15379788
111  50.76846168  007.15373824
112  50.76840843  007.15366458  50.76839079  007.15361869
111  50.76838847  007.15353478
111  50.76833522  007.15189304
111  50.76792555  007.15191786
111  50.76797796  007.15346911
111  50.76767747  007.15519219
111  50.76765331  007.15526434
111  50.76744644  007.15513342
111  50.76742426  007.15520676
111  50.76744846  007.15524503
111  50.76744846  007.15542680
111  50.76706120  007.15756979
111  50.76727500  007.15766546
111  50.76726290  007.15772924
112  50.76729455  007.15780291  50.76729455  007.15782395
111  50.76728790  007.15789411
111  50.76735224  007.15792919
112  50.76737664  007.15791165  50.76739439  007.15791165
111  50.76741214  007.15792217
111  50.76751864  007.15797479
111  50.76764066  007.15803443
111  50.76788915  007.15791866
111  50.76834620  007.15786604
111  50.76849263  007.15711184 1
112  50.76866791  007.15701361  50.76874112  007.15701010 1
111  50.76882056  007.15705489 1
111  50.76901402  007.15716095 1
112  50.76908945  007.15731881  50.76910720  007.15739949 1
111  50.76910276  007.15751174 1
111  50.76884318  007.15871146 1
112  50.76877884  007.15882021  50.76875221  007.15883074 1
111  50.76870340  007.15883073
111  50.76836839  007.15865183
112  50.76828408  007.15855711  50.76826189  007.15851853
111  50.76822861  007.15838523
111  50.76800009  007.15846941
111  50.76807330  007.15883775
111  50.76831070  007.15876408
111  50.76867900  007.15897456 1
112  50.76872559  007.15905173  50.76873890  007.15910085 1
111  50.76873225  007.15921661 1
111  50.76826189  007.16137049 1
112  50.76808883  007.16144767  50.76796459  007.16139856 1
111  50.76791578  007.16121614 1
112  50.76790025  007.16087237  50.76792021  007.16070048 1
111  50.76808218  007.16028303
111  50.76743433  007.15970072
111  50.76725461  007.16023743
111  50.76738330  007.16035670
111  50.76675320  007.16209309
111  50.76715478  007.16246843 1
111  50.76734114  007.16198084 1
112  50.76737070  007.16196557  50.76739571  007.16196030 1
111  50.76741404  007.16196557 1
111  50.76789912  007.16207363 1
112  50.76798746  007.16217115  50.76802247  007.16226076 1
111  50.76803914  007.16240571 1
111  50.76752073  007.16477769 1
112  50.76739738  007.16487257  50.76732403  007.16486203 1
111  50.76731403  007.16480141 1
111  50.76718067  007.16438500 1
111  50.76674394  007.16415044
111  50.76670560  007.16430857
112  50.76658059  007.16459057  50.76654425  007.16461832
111  50.76649920  007.16459532
111  50.76646401  007.16457264
111  50.76644390  007.16466963
111  50.76669060  007.16480141
111  50.76659892  007.16523363
111  50.76683062  007.16536804
111  50.76675895  007.16567375
111  50.76644057  007.16548663
111  50.76633388  007.16621403
111  50.76661559  007.16633790
111  50.76637556  007.16745270
112  50.76631965  007.16762551  50.76629948  007.16763826
111  50.76628334  007.16762870
111  50.76619863  007.16757767
111  50.76624704  007.16736720
111  50.76617443  007.16732894
111  50.76612400  007.16752984
111  50.76598080  007.16745012
111  50.76604131  007.16724284
111  50.76596063  007.16719819
111  50.76591625  007.16742142
111  50.76585776  007.16739591
111  50.76560307  007.16858101
111  50.76569989  007.16863957
111  50.76567825  007.16872248
111  50.76561371  007.16869697
111  50.76554715  007.16899035
111  50.76587793  007.16918487
111  50.76585373  007.16933794
111  50.76609980  007.16947187
111  50.76607761  007.16961537
111  50.76633578  007.16976206
111  50.76639831  007.16945912
111  50.76629544  007.16939215
111  50.76638016  007.16899354
111  50.76672304  007.16916575
111  50.76697314  007.16796989 1
112  50.76703567  007.16786785  50.76707601  007.16784233 1
111  50.76712845  007.16784552 1
111  50.76768457  007.16814665
111  50.76795137  007.16734804
111  50.76785843  007.16732278 1
112  50.76765286  007.16767332  50.76753588  007.16773710 1
111  50.76744310  007.16771477 1
111  50.76734225  007.16767013 1
111  50.76724544  007.16761591 1
112  50.76715064  007.16746922  50.76712240  007.16736398 1
111  50.76713248  007.16721729 1
111  50.76822568  007.16215951 1
112  50.76831443  007.16200962  50.76838906  007.16193309 1
111  50.76845763  007.16198730 1
111  50.76867950  007.16211486 1
112  50.76880253  007.16232853  50.76884893  007.16248798 1
111  50.76883481  007.16279094
111  50.76887111  007.16281327
111  50.76914744  007.16161099
111  50.76909500  007.16161418 1
112  50.76890137  007.16185336  50.76875816  007.16192990 1
111  50.76868958  007.16189163 1
111  50.76859680  007.16184380 1
111  50.76848991  007.16178320 1
112  50.76839712  007.16162694  50.76836889  007.16149618 1
111  50.76839511  007.16138457 1
111  50.76922811  007.15756083 1
112  50.76932291  007.15741732  50.76939341  007.15735487 1
111  50.76946612  007.15738861 1
111  50.76964764  007.15749385 1
112  50.76979085  007.15771071  50.76985338  007.15790525 1
111  50.76984127  007.15816038
113  50.76997191  007.15822716
111  50.76811364  007.15571057
111  50.76807466  007.15585951
111  50.76799670  007.15581842
111  50.76758416  007.15783682
111  50.76737302  007.15773924
113  50.76783104  007.15550513
111  50.76776845  007.16017669 1
111  50.76771802  007.16032339 1
111  50.76763129  007.16023091 1
113  50.76767365  007.16010016 1
111  50.76740593  007.16531253 1
111  50.76697640  007.16731167 1
112  50.76689881  007.16744594  50.76684145  007.16748611 1
111  50.76680727  007.16746447 1
111  50.76665425  007.16737534 1
112  50.76659250  007.16726498  50.76657640  007.16718434 1
111  50.76659250  007.16710794 1
111  50.76703278  007.16507059 1
112  50.76709637  007.16498122  50.76714146  007.16495746 1
111  50.76716776  007.16496538 1
111  50.76735311  007.16507428 1
114  50.76740696  007.16517131  50.76742449  007.16524061 1
111  50.76677696  007.16767608 1
112  50.76679163  007.16779204  50.76677329  007.16787901
111  50.76673845  007.16786451
111  50.76636990  007.16765578
113  50.76641207  007.16747604 1
111  50.76587115  007.16872841
111  50.76585282  007.16880958
111  50.76571896  007.16874001
113  50.76573730  007.16866173
111  50.76608019  007.16883857
111  50.76603435  007.16908209
111  50.76593166  007.16904150
111  50.76595733  007.16887626
111  50.76588766  007.16882698
113  50.76591149  007.16874870
111  50.76633689  007.16897483
111  50.76625255  007.16938069
111  50.76614620  007.16932850
111  50.76617553  007.16917486
111  50.76607102  007.16911108
113  50.76612236  007.16886756
110 3 0.00 0.0000 Gras area
111  50.76853365  007.17183147
112  50.77019045  007.16899973  50.77074271  007.16765466
111  50.77126512  007.16524768
111  50.77208606  007.16074050
112  50.77228010  007.15911225  50.77235473  007.15797956
111  50.77204128  007.15613893
112  50.77171291  007.15540740  50.77148902  007.15528941
111  50.77071286  007.15493544
112  50.76978481  007.15518342  50.76940482  007.15552044
111  50.76900339  007.15686442
